2.138017263 38.016838191 -3.074709331 
2.925766210 38.230073830 -1.092529083 
-27.314087114 24.425851011 -5.314307013 
-27.247566317 25.531195645 -3.079856941 
2.050680262 28.132247778 -13.530174426 
0.877836759 28.100232220 -14.370268003 
-24.990196176 17.418839908 7.523720330 
-25.189401084 17.777883530 7.567518381 
-11.268946105 23.729986004 -6.538715229 
-11.656383043 23.709073534 -6.192714493 
-10.555732355 25.949330137 6.916822279 
-9.139354959 25.884525275 6.740233669 
-11.035347883 30.797644887 1.178103425 
-11.816753443 30.257311763 1.310243231 
-12.367139411 30.400614746 -1.942954120 
-11.597324283 30.571242019 -1.880012535 
17.978248880 26.088529982 6.046777697 
16.645025016 26.765347393 9.207258795 
-27.008331534 6.546287449 -11.412059253 
-26.657508825 7.503305079 -12.961278274 
2.053578992 31.509129278 10.651262632 
1.636239139 31.722446324 10.409318418 
-22.825319017 20.331293915 -10.411938251 
-21.929073981 20.123778251 -12.433943730 
-4.211908826 16.055046857 14.933144846 
-3.579324743 15.784951961 15.215179600 
-9.209774082 14.941939902 -14.835056616 
-11.070355541 14.873416463 -15.260910795 
4.898915903 11.438782600 16.845500581 
5.439111249 11.274422484 16.414851609 
-12.664565607 5.624865048 -16.029232202 
-11.994068759 5.522994638 -16.025081753 
17.421226651 11.366477217 15.335528967 
17.017652551 10.561967195 15.952374765 
-18.601970677 -1.215606066 -17.139837095 
-17.336942513 -2.007695775 -17.583798365 
3.174576169 4.973159166 19.100112315 
3.241895144 4.424112278 19.123925239 
-5.962562240 3.617399809 -20.384714626 
-6.478817047 1.199444169 -19.197281986 
3.864629632 2.898291873 6.426763839 
3.838985020 -1.897879317 6.992767093 
-6.168318152 -0.882571084 -4.587671831 
1.098614358 0.995983697 -5.721831452 
13.022234234 5.082880501 1.235765735 
13.156723758 4.652484512 2.137492182 
-2.370859509 10.789350952 6.994877022 
-9.694538166 -5.130720172 -3.605944831 
-9.008245874 16.144471210 -25.860982838 
-7.242570611 15.053820643 -26.540365884 
-10.613103271 13.380172283 25.489973339 
-9.768174034 15.094874138 25.682657660 
1.877162179 6.421565756 -21.479452630 
0.408818666 6.053846068 -22.125917572 
-11.499081747 -0.523618012 15.892441569 
-9.743403669 1.639576632 19.112819099 
-6.862325328 3.388943894 -13.843305274 
-5.428406301 5.122453534 -6.125000998 
3.709116633 7.403578651 12.098085599 
3.427474740 10.991121918 1.309756053 
-16.721138529 9.150262620 -14.304359504 
-15.812832010 8.756010811 -15.017475873 
2.954620146 15.665782786 18.028318988 
4.337362029 17.290944990 16.547940480 
12.440672644 16.262206903 -8.708080514 
12.570431120 16.537981891 -8.958616069 
-19.062908988 2.294753512 4.481760908 
-19.367044506 1.714224421 3.698688180 
15.813458089 28.414205936 3.095106084 
15.882179378 28.243563310 4.256766544 
-28.827566947 9.577517403 -6.237025876 
-29.170154258 8.907953790 -4.541805489 
9.587152920 17.425474210 14.201280696 
9.828153200 17.460881844 14.097500232 
-18.135838892 6.636992021 -13.929735515 
-18.284807423 5.866740209 -13.569135072 
7.909553292 9.541823952 7.350346989 
-2.211084951 7.087226170 5.752368940 
-10.209164548 2.075229907 -7.682109229 
-3.768702033 6.166058380 -5.727194492 
-0.993996966 28.054931870 -9.443332208 
-0.835551830 28.311365422 -9.522670294 
-19.966891419 21.330806167 5.236885439 
-20.377761130 21.388935911 5.714298522 
14.122081479 28.711043430 -7.529323034 
14.605855687 29.217890932 -5.420067431 
-29.304852394 11.952161206 -3.866487865 
-29.599024296 12.196665838 -1.945979751 
15.030645669 14.592082596 -6.346903621 
13.028894197 15.682978466 -10.668207148 
-7.672891190 -1.725035630 -4.007308364 
-8.015950346 -0.565051123 0.883810051 
2.525735300 14.853975131 -12.569137664 
-1.380203573 6.618369735 -3.961842860 
-14.620828723 7.600392898 9.145472235 
-13.250662340 7.292835837 10.250820227 
-10.241101745 20.786960376 15.694959467 
