-2.199891188 5.717346760 0.022891080 
-2.217826014 5.710393669 0.021900115 
-2.320212021 5.667850772 0.009457525 
-2.304406794 5.674566263 0.008874661 
-2.135706995 5.742063186 0.011922546 
-2.175506751 5.727217223 0.018230707 
-2.324291873 5.666059098 0.008636460 
-2.316590536 5.669275987 0.008746415 
-2.237398383 5.702274168 0.024602206 
-2.237963608 5.702054576 0.025747204 
-2.285555221 5.682615575 0.018309022 
-2.294101211 5.678993474 0.014536646 
-2.197502766 5.718627515 -0.021262913 
-2.258060567 5.694314979 -0.017128034 
-2.209491654 5.713412452 -0.023649386 
-2.223568582 5.707920785 -0.025939469 
-2.301353367 5.675890177 -0.004760960 
-2.312282114 5.671538720 -0.000115603 
-2.206530360 5.714630267 -0.025162067 
-2.185725804 5.722849897 -0.022223725 
-2.246109507 5.699167354 -0.022827973 
-2.183643926 5.723941994 -0.019622554 
-2.208712335 5.713893285 -0.023312144 
-2.195819708 5.718939031 -0.022229119 
-2.098242568 5.756376617 0.009074972 
-2.093414443 5.757903385 0.007759478 
-2.244970763 5.699132415 0.022781939 
-2.228015409 5.706006701 0.023896458 
-1.994657381 5.791944120 -0.019590134 
-2.107441043 5.752621481 0.010461088 
-2.301632915 5.675840943 0.014180664 
-2.211633615 5.712669724 0.023631283 
-2.143830915 5.739514778 0.014511316 
-2.111845322 5.751384066 0.009382185 
-2.280800745 5.684504459 0.022207468 
-2.215658269 5.705634445 0.038971917 
-2.121987793 5.747356598 0.011403134 
-2.162788912 5.731745907 0.017669163 
-2.321705273 5.667033284 0.007290914 
-2.312284435 5.671179070 0.010516824 
-2.224248832 5.708007883 0.020872635 
-2.188544652 5.721614563 0.022241570 
-2.292243340 5.679494361 0.022973662 
-2.321037099 5.667275030 0.017656086 
-2.240048028 5.701610742 0.024177898 
-2.230016941 5.705371670 0.025657578 
-2.297568816 5.677486843 0.013858623 
-2.286335600 5.682169768 0.020585255 
-2.305068427 5.674357354 -0.011521716 
-2.267293007 5.690166276 -0.020521578 
-2.128428988 5.744435663 -0.013191327 
-2.094645484 5.756731540 -0.006024119 
-2.302747413 5.675645305 -0.003988247 
-2.303787690 5.674810159 -0.008766452 
-2.224463474 5.707311564 -0.028702060 
-2.156780213 5.734008891 -0.019631111 
-2.301397130 5.675673202 -0.020120252 
-2.230726609 5.705203739 -0.020199395 
-2.112349213 5.750546094 -0.009254405 
-2.105974800 5.752945005 -0.007292573 
-2.104360695 5.753502765 0.008421402 
-2.100584735 5.754433397 0.005416781 
-2.237810296 5.702284552 0.024194542 
-2.274117054 5.687242925 0.018602043 
-2.135018098 5.742032394 0.013144427 
-2.081138846 5.761609850 0.002184568 
-2.275235532 5.687031878 0.019679872 
-2.241737133 5.700987711 0.015332260 
-2.119043240 5.747998539 0.014216790 
-2.095851220 5.756548078 0.004123155 
-2.263423753 5.691670536 0.023590258 
-2.297387229 5.677740897 0.002477168 
-2.139480650 5.740503248 0.017635601 
-2.157201761 5.733898176 0.017905695 
-2.240566922 5.701029759 0.023431345 
-2.138915475 5.740998224 0.016818937 
-2.138136878 5.741140690 0.017102635 
-2.193725641 5.719734155 0.022521559 
-2.245581790 5.698911741 0.024422902 
-2.311759701 5.671211338 0.012632771 
-2.149781703 5.736685458 0.017842427 
-2.094072016 5.757381362 0.003028369 
-2.222645933 5.708358325 0.024693568 
-2.181338431 5.724004474 0.025601604 
-2.133214602 5.742540869 -0.015125455 
-2.166836478 5.729940706 -0.020869704 
-2.186251790 5.722329829 -0.026304604 
-2.136389448 5.741523366 -0.016993367 
-2.134054398 5.742298025 -0.014852005 
-2.081986375 5.761262781 -0.004199153 
-2.189625910 5.720908430 -0.025461872 
-2.197522815 5.718287481 -0.024721741 
-2.185429611 5.723324308 -0.022061765 
-2.172782550 5.728351737 -0.020831830 
-2.168412624 5.729035057 -0.024599797 
-2.158179063 5.733406795 -0.020746272 
-2.111716877 5.751101087 0.013361353 
-2.104815145 5.753798465 0.010228323 
-2.171259721 5.728404078 0.023845493 
-2.161834988 5.732320616 0.020482815 
-2.087365053 5.760570607 0.006477481 
-2.070761383 5.766331626 0.003283495 
-2.251868912 5.696556680 0.027548398 
-2.266972079 5.690387383 0.022235282 
-2.177146774 5.725940105 0.022522886 
-2.112479042 5.750947340 0.010127267 
-2.149721852 5.736590771 0.016455211 
-2.274496704 5.687227552 0.025359615 
-2.191150054 5.720521325 0.024098208 
-2.210833672 5.712634433 0.028472675 
-2.308459785 5.672603045 0.002753657 
-2.333866177 5.661378451 -0.003181671 
-2.194927215 5.719519512 0.021582171 
-2.050772909 5.772297462 -0.009695251 
-2.308183487 5.672714048 -0.000260468 
-2.315680279 5.669360526 -0.000567588 
-2.276269589 5.684179169 -0.006355638 
-2.103996326 5.750022484 0.030413082 
-1.965673891 5.799121313 -0.000189769 
-2.227993085 5.701670741 0.040699711 
-2.112448327 5.750255578 -0.010308620 
-2.084671932 5.760730951 -0.002743667 
-2.326646879 5.664834016 0.007953425 
-2.344435549 5.657221959 0.007365187 
-1.986446327 5.794047514 0.020937356 
-2.047148273 5.773645420 0.004239849 
-2.287761182 5.681836125 -0.019105356 
-2.144246991 5.738815035 -0.017305791 
-2.278333126 5.682252863 -0.015694362 
-2.289637152 5.679992611 -0.007207464 
-2.255452470 5.695088172 -0.017250517 
-2.222983665 5.708303188 -0.020943775 
-2.242697879 5.696505703 0.008683541 
-2.118828960 5.745069760 0.035838127 
-1.939431161 5.806277749 -0.033642478 
-2.010479313 5.784213370 -0.016828124 
-2.212210133 5.715725251 -0.027722859 
-2.051486929 5.772048728 -0.015939840 
-2.268062018 5.689049218 0.045078353 
-2.305666327 5.674253030 0.040304403 
-2.286936396 5.682014091 0.003855943 
-2.150002895 5.732715437 0.025626104 
-2.283316520 5.679162142 0.034870646 
-2.325172119 5.661657941 0.015589509 
-2.153066069 5.734853718 0.016324272 
-2.192436237 5.720238816 0.022656785 
-1.920952149 5.816519224 -0.030173391 
-1.922784696 5.816002681 -0.035914375 
-2.309136596 5.672800806 0.039521944 
-2.014139175 5.785371799 -0.028556710 
-2.088125761 5.758236912 0.024207767 
-2.152060225 5.734331523 0.002786345 
-2.169261902 5.729357960 0.021717595 
-2.112290560 5.750719532 0.011572906 
-2.185763218 5.722841022 0.021467585 
-2.188605422 5.721675475 0.021677381 
-1.883235719 5.825855612 0.042283752 
-2.413543018 5.620720819 -0.034095912 
-1.979806292 5.790729966 -0.078688267 
-1.856127410 5.828974297 -0.135550799 
-2.147149499 5.737583016 -0.014801391 
-2.234612759 5.703214470 -0.023837755 
-2.085194170 5.758994898 -0.011871331 
-2.096018519 5.755216329 -0.012407798 
-2.193999315 5.719146917 -0.024145407 
-2.162005913 5.731931121 -0.017991926 
-2.106714775 5.752022232 -0.009672337 
-1.962678686 5.801521917 0.026500585 
-1.992224157 5.792196215 -0.013162841 
-1.962953813 5.802284356 -0.022911471 
-2.243180284 5.700156798 0.023271312 
-2.264476775 5.691345179 0.022980192 
-1.986500019 5.794218426 -0.021573094 
-2.053560909 5.771344154 -0.004950803 
-2.270981065 5.688707851 0.010419880 
-2.228071219 5.705841061 0.026758691 
-2.134491957 5.742060726 0.016233608 
-2.157309109 5.733779710 0.022898946 
-2.220570937 5.709434030 0.023522042 
-2.236747409 5.702447500 0.026383850 
-2.097889034 5.755856952 0.009183574 
-2.026606808 5.780033388 -0.004696675 
-2.241301822 5.700782303 0.022883917 
-2.205894830 5.709532529 0.047157860 
-2.225281362 5.707093384 0.023203430 
-2.261082413 5.692558879 0.019126079 
-2.117880313 5.748292797 0.013493405 
-2.154267757 5.734713817 0.021443951 
-2.159692529 5.733040804 0.015954415 
-2.181829509 5.724454815 0.019520845 
-2.193437968 5.719255043 0.026405208 
-2.212906889 5.712164201 0.023913974 
-2.254642110 5.694471884 -0.024038645 
-2.261665502 5.692660750 -0.012665630 
-2.202966662 5.713122241 -0.030991825 
-2.239923113 5.700322394 -0.028290335 
-2.154809192 5.730231770 0.001451200 
-2.231569575 5.697353068 -0.037184973 
-2.096414653 5.752613013 0.002740983 
-2.279878074 5.677441374 0.006135644 
-2.185855006 5.722727354 -0.023898054 
-2.229601773 5.704970249 -0.026994482 
-2.197748932 5.717656275 -0.020112528 
-2.185303688 5.722446070 -0.020193708 
-2.008257763 5.782355588 -0.030285997 
-2.022536292 5.777652104 -0.024516240 
-2.262558625 5.687598365 -0.033964530 
-2.276661437 5.681525689 -0.027002205 
-2.160645122 5.732877817 0.018044574 
-2.153794301 5.735409849 0.016433819 
-2.318886374 5.667883209 0.011364261 
-2.330150119 5.662982727 -0.004692928 
-1.828023990 5.842737395 -0.046583264 
-1.888068580 5.825433205 -0.064846251 
-2.452603080 5.605705631 0.039998113 
-2.165209508 5.727157334 0.058583402 
-2.377104999 5.641935862 0.003378564 
-2.286450238 5.677460921 -0.027306619 
-1.865711393 5.837605529 -0.088510943 
-1.910390154 5.821810517 -0.086265883 
-2.119139209 5.747728907 0.014824401 
-2.121972626 5.746886627 0.011372024 
-2.149802427 5.736056516 0.021679852 
-2.190625005 5.720201074 0.027391039 
-2.188005031 5.722442603 0.038902139 
-1.928581450 5.808980880 -0.040287561 
-2.146391962 5.736249714 -0.023490838 
-2.058802572 5.764352960 -0.024917803 
-2.302389455 5.675508391 -0.011269190 
-2.309551379 5.672690251 -0.005645401 
-2.053400429 5.772073336 0.001985629 
-2.208952521 5.713497184 -0.028870689 
-2.285543812 5.678572222 -0.017818625 
-2.285241699 5.680436974 0.013300932 
-2.161294258 5.730611758 -0.037550527 
-2.143867089 5.738795164 0.022412510 
-2.286841036 5.679653258 -0.012745446 
-2.303088834 5.669881758 -0.013024486 
-2.054100406 5.769592747 -0.001221342 
-2.188651178 5.719091034 -0.042521738 
